id,stock_id,current_price,last_updated,details
14076,17,2.58,2025-07-15 17:29:36.292,"{""source"": ""WS""}"
14077,2,3076.93,2025-07-15 17:29:50.991,"{""source"": ""WS""}"
14078,19,4.036,2025-07-15 17:29:50.992,"{""source"": ""WS""}"
14079,1,117515.3,2025-07-15 17:29:50.912,"{""source"": ""WS""}"
14080,13,4.621,2025-07-15 17:29:37.13,"{""source"": ""WS""}"
14081,7,21.51,2025-07-15 17:29:37.868,"{""source"": ""WS""}"
14082,6,2.9302,2025-07-15 17:29:37.919,"{""source"": ""WS""}"
14083,3,162.07,2025-07-15 17:29:37.874,"{""source"": ""WS""}"
14084,20,0.7376,2025-07-15 17:29:37.921,"{""source"": ""WS""}"
14085,17,2.581,2025-07-15 17:29:37.468,"{""source"": ""WS""}"
14086,15,0.4565,2025-07-15 17:29:37.77,"{""source"": ""WS""}"
14087,14,2.627,2025-07-15 17:29:37.552,"{""source"": ""WS""}"
14088,11,0.2991,2025-07-15 17:29:37.827,"{""source"": ""WS""}"
14089,4,0.19769,2025-07-15 17:29:50.946,"{""source"": ""WS""}"
14090,18,18.52,2025-07-15 17:29:49.614,"{""source"": ""WS""}"
14091,8,94.96,2025-07-15 17:29:48.897,"{""source"": ""WS""}"
14092,9,493,2025-07-15 17:29:50.187,"{""source"": ""WS""}"
14093,10,15.95,2025-07-15 17:29:50.854,"{""source"": ""WS""}"
14094,12,9.157,2025-07-15 17:29:37.864,"{""source"": ""WS""}"
14095,11,0.2991,2025-07-15 17:29:44.784,"{""source"": ""WS""}"
14096,6,2.9302,2025-07-15 17:29:44.788,"{""source"": ""WS""}"
14097,4,0.19732,2025-07-15 17:30:00.613,"{""source"": ""WS""}"
14098,8,94.93,2025-07-15 17:30:00.238,"{""source"": ""WS""}"
14099,2,3074.2,2025-07-15 17:30:00.598,"{""source"": ""WS""}"
14100,7,21.5,2025-07-15 17:29:44.424,"{""source"": ""WS""}"
14101,20,0.7375,2025-07-15 17:29:44.789,"{""source"": ""WS""}"
14102,19,4.034,2025-07-15 17:30:01.022,"{""source"": ""WS""}"
14103,15,0.4563,2025-07-15 17:29:44.963,"{""source"": ""WS""}"
14104,13,4.62,2025-07-15 17:29:46.421,"{""source"": ""WS""}"
14105,3,162.06,2025-07-15 17:29:46.515,"{""source"": ""WS""}"
14106,1,117493.59,2025-07-15 17:30:00.603,"{""source"": ""WS""}"
14107,9,492.8,2025-07-15 17:30:00.866,"{""source"": ""WS""}"
14108,10,15.94,2025-07-15 17:30:00.588,"{""source"": ""WS""}"
14109,14,2.626,2025-07-15 17:29:44.602,"{""source"": ""WS""}"
14110,12,9.165,2025-07-15 17:29:46.24,"{""source"": ""WS""}"
14111,18,18.52,2025-07-15 17:29:54.845,"{""source"": ""WS""}"
14112,17,2.58,2025-07-15 17:29:45.337,"{""source"": ""WS""}"
14113,4,0.19709,2025-07-15 17:30:10.461,"{""source"": ""WS""}"
14114,2,3071.92,2025-07-15 17:30:11.401,"{""source"": ""WS""}"
14115,1,117486.34,2025-07-15 17:30:11.017,"{""source"": ""WS""}"
14116,8,94.91,2025-07-15 17:30:08.789,"{""source"": ""WS""}"
14117,3,162.04,2025-07-15 17:30:11.171,"{""source"": ""WS""}"
14118,14,2.622,2025-07-15 17:30:11.17,"{""source"": ""WS""}"
14119,15,0.4562,2025-07-15 17:30:09.918,"{""source"": ""WS""}"
14120,19,4.034,2025-07-15 17:30:07.879,"{""source"": ""WS""}"
14121,10,15.91,2025-07-15 17:30:10.085,"{""source"": ""WS""}"
14122,20,0.7372,2025-07-15 17:30:11.398,"{""source"": ""WS""}"
14123,18,18.52,2025-07-15 17:30:08.284,"{""source"": ""WS""}"
14124,11,0.2991,2025-07-15 17:30:11.406,"{""source"": ""WS""}"
14125,7,21.51,2025-07-15 17:30:10.256,"{""source"": ""WS""}"
14126,6,2.93,2025-07-15 17:30:11.085,"{""source"": ""WS""}"
14127,13,4.62,2025-07-15 17:30:03.932,"{""source"": ""WS""}"
14128,12,9.147,2025-07-15 17:30:10.895,"{""source"": ""WS""}"
14129,17,2.579,2025-07-15 17:30:08.524,"{""source"": ""WS""}"
14130,9,492.8,2025-07-15 17:30:03.279,"{""source"": ""WS""}"
14131,3,161.98,2025-07-15 17:30:21.394,"{""source"": ""WS""}"
14132,2,3071.64,2025-07-15 17:30:21.296,"{""source"": ""WS""}"
14133,11,0.2991,2025-07-15 17:30:20.458,"{""source"": ""WS""}"
14134,8,94.91,2025-07-15 17:30:19.205,"{""source"": ""WS""}"
14135,1,117486.35,2025-07-15 17:30:20.469,"{""source"": ""WS""}"
14136,6,2.9288,2025-07-15 17:30:21.378,"{""source"": ""WS""}"
14137,19,4.032,2025-07-15 17:30:19.685,"{""source"": ""WS""}"
14138,4,0.19703,2025-07-15 17:30:20.486,"{""source"": ""WS""}"
14139,12,9.148,2025-07-15 17:30:18.982,"{""source"": ""WS""}"
14140,20,0.7371,2025-07-15 17:30:19.149,"{""source"": ""WS""}"
14141,10,15.89,2025-07-15 17:30:20.433,"{""source"": ""WS""}"
14142,7,21.5,2025-07-15 17:30:18.907,"{""source"": ""WS""}"
14143,13,4.618,2025-07-15 17:30:18.337,"{""source"": ""WS""}"
14144,15,0.456,2025-07-15 17:30:15.349,"{""source"": ""WS""}"
14145,14,2.621,2025-07-15 17:30:20.303,"{""source"": ""WS""}"
14146,17,2.578,2025-07-15 17:30:18.903,"{""source"": ""WS""}"
14147,9,492.8,2025-07-15 17:30:13.696,"{""source"": ""WS""}"
14148,18,18.52,2025-07-15 17:30:21.33,"{""source"": ""WS""}"
14149,3,161.94,2025-07-15 17:30:30.949,"{""source"": ""WS""}"
14150,4,0.19682,2025-07-15 17:30:31.521,"{""source"": ""WS""}"
14151,11,0.299,2025-07-15 17:30:30.062,"{""source"": ""WS""}"
14152,1,117452.83,2025-07-15 17:30:31.216,"{""source"": ""WS""}"
14153,2,3069.32,2025-07-15 17:30:31.487,"{""source"": ""WS""}"
14154,7,21.5,2025-07-15 17:30:28.911,"{""source"": ""WS""}"
14155,6,2.927,2025-07-15 17:30:31.283,"{""source"": ""WS""}"
14156,10,15.89,2025-07-15 17:30:31.322,"{""source"": ""WS""}"
14157,20,0.7367,2025-07-15 17:30:30.866,"{""source"": ""WS""}"
14158,9,492.7,2025-07-15 17:30:29.898,"{""source"": ""WS""}"
14159,8,94.87,2025-07-15 17:30:30.807,"{""source"": ""WS""}"
14160,13,4.62,2025-07-15 17:30:29.901,"{""source"": ""WS""}"
14161,12,9.147,2025-07-15 17:30:30.866,"{""source"": ""WS""}"
14162,19,4.031,2025-07-15 17:30:31.146,"{""source"": ""WS""}"
14163,14,2.62,2025-07-15 17:30:30.806,"{""source"": ""WS""}"
14164,17,2.578,2025-07-15 17:30:30.578,"{""source"": ""WS""}"
14165,15,0.4558,2025-07-15 17:30:30.799,"{""source"": ""WS""}"
14166,18,18.51,2025-07-15 17:30:27.912,"{""source"": ""WS""}"
14167,6,2.9243,2025-07-15 17:30:39.427,"{""source"": ""WS""}"
14168,1,117351.63,2025-07-15 17:30:40.944,"{""source"": ""WS""}"
14169,2,3066.71,2025-07-15 17:30:41.086,"{""source"": ""WS""}"
14170,12,9.134,2025-07-15 17:30:39.084,"{""source"": ""WS""}"
14171,10,15.86,2025-07-15 17:30:41.071,"{""source"": ""WS""}"
14172,4,0.19673,2025-07-15 17:30:41.077,"{""source"": ""WS""}"
14173,3,161.76,2025-07-15 17:30:38.628,"{""source"": ""WS""}"
14174,7,21.48,2025-07-15 17:30:38.95,"{""source"": ""WS""}"
14175,19,4.027,2025-07-15 17:30:40.978,"{""source"": ""WS""}"
14176,20,0.7358,2025-07-15 17:30:38.635,"{""source"": ""WS""}"
14177,15,0.4554,2025-07-15 17:30:38.986,"{""source"": ""WS""}"
14178,17,2.574,2025-07-15 17:30:38.624,"{""source"": ""WS""}"
14179,14,2.617,2025-07-15 17:30:39.37,"{""source"": ""WS""}"
14180,18,18.49,2025-07-15 17:30:40.301,"{""source"": ""WS""}"
14181,13,4.613,2025-07-15 17:30:38.379,"{""source"": ""WS""}"
14182,8,94.84,2025-07-15 17:30:40.989,"{""source"": ""WS""}"
14183,9,492.3,2025-07-15 17:30:38.339,"{""source"": ""WS""}"
14184,11,0.2991,2025-07-15 17:30:38.67,"{""source"": ""WS""}"
14185,2,3067.44,2025-07-15 17:30:51.342,"{""source"": ""WS""}"
14186,3,161.85,2025-07-15 17:30:51.038,"{""source"": ""WS""}"
14187,8,94.9,2025-07-15 17:30:50.407,"{""source"": ""WS""}"
14188,1,117368.89,2025-07-15 17:30:50.905,"{""source"": ""WS""}"
14189,4,0.19681,2025-07-15 17:30:51.091,"{""source"": ""WS""}"
14190,18,18.51,2025-07-15 17:30:46.079,"{""source"": ""WS""}"
14191,10,15.88,2025-07-15 17:30:50.549,"{""source"": ""WS""}"
14192,6,2.9242,2025-07-15 17:30:51.268,"{""source"": ""WS""}"
14193,11,0.2991,2025-07-15 17:30:51.231,"{""source"": ""WS""}"
14194,20,0.7362,2025-07-15 17:30:51.228,"{""source"": ""WS""}"
14195,12,9.144,2025-07-15 17:30:50.745,"{""source"": ""WS""}"
14196,19,4.029,2025-07-15 17:30:50.286,"{""source"": ""WS""}"
14197,9,492.5,2025-07-15 17:30:42.082,"{""source"": ""WS""}"
14198,15,0.4553,2025-07-15 17:30:50.794,"{""source"": ""WS""}"
14199,14,2.62,2025-07-15 17:30:51.224,"{""source"": ""WS""}"
14200,17,2.577,2025-07-15 17:30:49.477,"{""source"": ""WS""}"
14201,13,4.618,2025-07-15 17:30:49.46,"{""source"": ""WS""}"
14202,7,21.49,2025-07-15 17:30:51.306,"{""source"": ""WS""}"
14203,1,117351.07,2025-07-15 17:31:01.064,"{""source"": ""WS""}"
14204,12,9.141,2025-07-15 17:31:01.088,"{""source"": ""WS""}"
14205,2,3067.9,2025-07-15 17:31:00.918,"{""source"": ""WS""}"
14206,6,2.9235,2025-07-15 17:31:01.133,"{""source"": ""WS""}"
14207,3,161.82,2025-07-15 17:31:01.135,"{""source"": ""WS""}"
14208,20,0.7363,2025-07-15 17:31:01.131,"{""source"": ""WS""}"
14209,10,15.89,2025-07-15 17:31:01.409,"{""source"": ""WS""}"
14210,4,0.19685,2025-07-15 17:31:01.13,"{""source"": ""WS""}"
14211,15,0.4548,2025-07-15 17:31:00.048,"{""source"": ""WS""}"
14212,11,0.2991,2025-07-15 17:31:00.951,"{""source"": ""WS""}"
14213,17,2.575,2025-07-15 17:30:55.609,"{""source"": ""WS""}"
14214,8,94.86,2025-07-15 17:31:00.401,"{""source"": ""WS""}"
14215,13,4.617,2025-07-15 17:30:55.884,"{""source"": ""WS""}"
14216,18,18.5,2025-07-15 17:31:01.13,"{""source"": ""WS""}"
14217,19,4.029,2025-07-15 17:31:00.886,"{""source"": ""WS""}"
14218,7,21.5,2025-07-15 17:31:00.781,"{""source"": ""WS""}"
14219,9,492.4,2025-07-15 17:31:00.749,"{""source"": ""WS""}"
14220,14,2.62,2025-07-15 17:31:01.123,"{""source"": ""WS""}"
14221,1,117320.01,2025-07-15 17:31:10.688,"{""source"": ""WS""}"
14222,6,2.9232,2025-07-15 17:31:10.181,"{""source"": ""WS""}"
14223,10,15.89,2025-07-15 17:31:08.619,"{""source"": ""WS""}"
14224,9,492.4,2025-07-15 17:31:10.596,"{""source"": ""WS""}"
14225,12,9.141,2025-07-15 17:31:09.212,"{""source"": ""WS""}"
14226,18,18.49,2025-07-15 17:31:06.754,"{""source"": ""WS""}"
14227,2,3066.99,2025-07-15 17:31:10.679,"{""source"": ""WS""}"
14228,17,2.576,2025-07-15 17:31:03.864,"{""source"": ""WS""}"
14229,3,161.81,2025-07-15 17:31:10.835,"{""source"": ""WS""}"
14230,19,4.028,2025-07-15 17:31:07.19,"{""source"": ""WS""}"
14231,4,0.19679,2025-07-15 17:31:10.63,"{""source"": ""WS""}"
14232,8,94.89,2025-07-15 17:31:10.412,"{""source"": ""WS""}"
14233,20,0.7362,2025-07-15 17:31:10.055,"{""source"": ""WS""}"
14234,7,21.49,2025-07-15 17:31:09.12,"{""source"": ""WS""}"
14235,15,0.4545,2025-07-15 17:31:09.995,"{""source"": ""WS""}"
14236,14,2.619,2025-07-15 17:31:10.741,"{""source"": ""WS""}"
14237,13,4.616,2025-07-15 17:31:10.32,"{""source"": ""WS""}"
14238,11,0.2993,2025-07-15 17:31:10.118,"{""source"": ""WS""}"
14239,6,2.9231,2025-07-15 17:31:21.001,"{""source"": ""WS""}"
14240,4,0.19681,2025-07-15 17:31:21.024,"{""source"": ""WS""}"
14241,2,3065.28,2025-07-15 17:31:21.243,"{""source"": ""WS""}"
14242,3,161.81,2025-07-15 17:31:21.524,"{""source"": ""WS""}"
14243,20,0.7362,2025-07-15 17:31:19.635,"{""source"": ""WS""}"
14244,1,117320.01,2025-07-15 17:31:20.835,"{""source"": ""WS""}"
14245,12,9.134,2025-07-15 17:31:20.635,"{""source"": ""WS""}"
14246,8,94.91,2025-07-15 17:31:16.986,"{""source"": ""WS""}"
14247,11,0.2993,2025-07-15 17:31:19.567,"{""source"": ""WS""}"
14248,14,2.619,2025-07-15 17:31:20.976,"{""source"": ""WS""}"
14249,17,2.575,2025-07-15 17:31:20.652,"{""source"": ""WS""}"
14250,7,21.5,2025-07-15 17:31:20.48,"{""source"": ""WS""}"
14251,13,4.615,2025-07-15 17:31:12.7,"{""source"": ""WS""}"
14252,9,492.3,2025-07-15 17:31:20.478,"{""source"": ""WS""}"
14253,15,0.4541,2025-07-15 17:31:21.035,"{""source"": ""WS""}"
14254,10,15.88,2025-07-15 17:31:21.07,"{""source"": ""WS""}"
14255,19,4.028,2025-07-15 17:31:19.767,"{""source"": ""WS""}"
14256,18,18.49,2025-07-15 17:31:20.64,"{""source"": ""WS""}"
14257,10,15.88,2025-07-15 17:31:31.42,"{""source"": ""WS""}"
14258,2,3066.69,2025-07-15 17:31:31.583,"{""source"": ""WS""}"
14259,1,117328.77,2025-07-15 17:31:31.474,"{""source"": ""WS""}"
14260,4,0.19685,2025-07-15 17:31:31.474,"{""source"": ""WS""}"
14261,11,0.2993,2025-07-15 17:31:27.074,"{""source"": ""WS""}"
14262,15,0.4541,2025-07-15 17:31:30.222,"{""source"": ""WS""}"
14263,14,2.618,2025-07-15 17:31:29.093,"{""source"": ""WS""}"
14264,13,4.616,2025-07-15 17:31:24.537,"{""source"": ""WS""}"
14265,12,9.139,2025-07-15 17:31:30.636,"{""source"": ""WS""}"
14266,3,161.8,2025-07-15 17:31:31.471,"{""source"": ""WS""}"
14267,8,94.94,2025-07-15 17:31:28.98,"{""source"": ""WS""}"
14268,6,2.9234,2025-07-15 17:31:31.602,"{""source"": ""WS""}"
14269,7,21.5,2025-07-15 17:31:29.141,"{""source"": ""WS""}"
14270,9,492.3,2025-07-15 17:31:29.983,"{""source"": ""WS""}"
14271,19,4.028,2025-07-15 17:31:29.406,"{""source"": ""WS""}"
14272,20,0.7366,2025-07-15 17:31:30.468,"{""source"": ""WS""}"
14273,17,2.575,2025-07-15 17:31:29.02,"{""source"": ""WS""}"
14274,18,18.49,2025-07-15 17:31:28.463,"{""source"": ""WS""}"
14275,2,3066.37,2025-07-15 17:31:41.218,"{""source"": ""WS""}"
14276,1,117306.3,2025-07-15 17:31:40.947,"{""source"": ""WS""}"
14277,15,0.4545,2025-07-15 17:31:41.051,"{""source"": ""WS""}"
14278,6,2.9235,2025-07-15 17:31:40.773,"{""source"": ""WS""}"
14279,20,0.7367,2025-07-15 17:31:39.772,"{""source"": ""WS""}"
14280,19,4.028,2025-07-15 17:31:39.171,"{""source"": ""WS""}"
14281,12,9.141,2025-07-15 17:31:40.145,"{""source"": ""WS""}"
14282,14,2.62,2025-07-15 17:31:35.379,"{""source"": ""WS""}"
14283,13,4.616,2025-07-15 17:31:39.885,"{""source"": ""WS""}"
14284,10,15.88,2025-07-15 17:31:40.941,"{""source"": ""WS""}"
14285,3,161.82,2025-07-15 17:31:40.141,"{""source"": ""WS""}"
14286,11,0.2997,2025-07-15 17:31:41.168,"{""source"": ""WS""}"
14287,17,2.576,2025-07-15 17:31:35.477,"{""source"": ""WS""}"
14288,4,0.19685,2025-07-15 17:31:40.924,"{""source"": ""WS""}"
14289,7,21.51,2025-07-15 17:31:41.178,"{""source"": ""WS""}"
14290,9,492.3,2025-07-15 17:31:33.208,"{""source"": ""WS""}"
14291,8,94.95,2025-07-15 17:31:39.429,"{""source"": ""WS""}"
14292,3,161.78,2025-07-15 17:31:50.591,"{""source"": ""WS""}"
14293,2,3066.11,2025-07-15 17:31:51.712,"{""source"": ""WS""}"
14294,11,0.2997,2025-07-15 17:31:51.396,"{""source"": ""WS""}"
14295,15,0.4544,2025-07-15 17:31:51.603,"{""source"": ""WS""}"
14296,6,2.9236,2025-07-15 17:31:51.666,"{""source"": ""WS""}"
14297,8,94.95,2025-07-15 17:31:51.655,"{""source"": ""WS""}"
14298,1,117306.3,2025-07-15 17:31:51.692,"{""source"": ""WS""}"
14299,12,9.141,2025-07-15 17:31:48.796,"{""source"": ""WS""}"
14300,9,492.6,2025-07-15 17:31:51.629,"{""source"": ""WS""}"
14301,17,2.576,2025-07-15 17:31:50.477,"{""source"": ""WS""}"
14302,4,0.19686,2025-07-15 17:31:51.62,"{""source"": ""WS""}"
14303,14,2.62,2025-07-15 17:31:46.981,"{""source"": ""WS""}"
14304,20,0.7368,2025-07-15 17:31:51.611,"{""source"": ""WS""}"
14305,19,4.028,2025-07-15 17:31:48.764,"{""source"": ""WS""}"
14306,13,4.618,2025-07-15 17:31:43.723,"{""source"": ""WS""}"
14307,7,21.51,2025-07-15 17:31:48.998,"{""source"": ""WS""}"
14308,18,18.5,2025-07-15 17:31:43.722,"{""source"": ""WS""}"
14309,10,15.88,2025-07-15 17:31:50.384,"{""source"": ""WS""}"
14310,11,0.2998,2025-07-15 17:32:01.373,"{""source"": ""WS""}"
14311,4,0.19678,2025-07-15 17:32:00.81,"{""source"": ""WS""}"
14312,6,2.9235,2025-07-15 17:32:00.658,"{""source"": ""WS""}"
14313,2,3064.55,2025-07-15 17:32:01.378,"{""source"": ""WS""}"
14314,8,94.93,2025-07-15 17:32:00.655,"{""source"": ""WS""}"
14315,9,492.6,2025-07-15 17:32:00.478,"{""source"": ""WS""}"
14316,20,0.7367,2025-07-15 17:32:01.016,"{""source"": ""WS""}"
14317,10,15.89,2025-07-15 17:32:00.864,"{""source"": ""WS""}"
14318,14,2.62,2025-07-15 17:32:00.052,"{""source"": ""WS""}"
14319,1,117306.3,2025-07-15 17:32:00.836,"{""source"": ""WS""}"
14320,3,161.72,2025-07-15 17:32:01.287,"{""source"": ""WS""}"
14321,19,4.026,2025-07-15 17:31:59.513,"{""source"": ""WS""}"
14322,15,0.4542,2025-07-15 17:32:00.954,"{""source"": ""WS""}"
14323,12,9.138,2025-07-15 17:31:57.574,"{""source"": ""WS""}"
14324,7,21.52,2025-07-15 17:31:59.579,"{""source"": ""WS""}"
14325,17,2.576,2025-07-15 17:32:00.461,"{""source"": ""WS""}"
14326,3,161.77,2025-07-15 17:32:10.818,"{""source"": ""WS""}"
14327,7,21.52,2025-07-15 17:32:09.055,"{""source"": ""WS""}"
14328,1,117306.29,2025-07-15 17:32:11.561,"{""source"": ""WS""}"
14329,2,3065.44,2025-07-15 17:32:11.694,"{""source"": ""WS""}"
14330,12,9.141,2025-07-15 17:32:08.867,"{""source"": ""WS""}"
14331,4,0.19694,2025-07-15 17:32:11.26,"{""source"": ""WS""}"
14332,15,0.4542,2025-07-15 17:32:10.801,"{""source"": ""WS""}"
14333,9,492.8,2025-07-15 17:32:05.598,"{""source"": ""WS""}"
14334,8,94.91,2025-07-15 17:32:10.374,"{""source"": ""WS""}"
14335,17,2.577,2025-07-15 17:32:10.822,"{""source"": ""WS""}"
14336,6,2.9232,2025-07-15 17:32:11.688,"{""source"": ""WS""}"
14337,19,4.028,2025-07-15 17:32:11.557,"{""source"": ""WS""}"
14338,20,0.7369,2025-07-15 17:32:09.306,"{""source"": ""WS""}"
14339,13,4.619,2025-07-15 17:32:03.275,"{""source"": ""WS""}"
14340,10,15.88,2025-07-15 17:32:11.588,"{""source"": ""WS""}"
14341,11,0.3001,2025-07-15 17:32:11.401,"{""source"": ""WS""}"
14342,18,18.5,2025-07-15 17:32:06.707,"{""source"": ""WS""}"
14343,14,2.621,2025-07-15 17:32:10.945,"{""source"": ""WS""}"
14344,2,3064.73,2025-07-15 17:32:21.746,"{""source"": ""WS""}"
14345,6,2.9223,2025-07-15 17:32:21.145,"{""source"": ""WS""}"
14346,11,0.3001,2025-07-15 17:32:21.653,"{""source"": ""WS""}"
14347,9,492.9,2025-07-15 17:32:19.601,"{""source"": ""WS""}"
14348,19,4.025,2025-07-15 17:32:21.462,"{""source"": ""WS""}"
14349,7,21.52,2025-07-15 17:32:19.617,"{""source"": ""WS""}"
14350,18,18.5,2025-07-15 17:32:14.172,"{""source"": ""WS""}"
14351,10,15.89,2025-07-15 17:32:18.836,"{""source"": ""WS""}"
14352,1,117298,2025-07-15 17:32:21.691,"{""source"": ""WS""}"
14353,3,161.77,2025-07-15 17:32:21.323,"{""source"": ""WS""}"
14354,4,0.19686,2025-07-15 17:32:21.472,"{""source"": ""WS""}"
14355,12,9.14,2025-07-15 17:32:19.991,"{""source"": ""WS""}"
14356,15,0.454,2025-07-15 17:32:20.791,"{""source"": ""WS""}"
14357,20,0.7368,2025-07-15 17:32:20.514,"{""source"": ""WS""}"
14358,8,94.91,2025-07-15 17:32:21.636,"{""source"": ""WS""}"
14359,13,4.619,2025-07-15 17:32:14.951,"{""source"": ""WS""}"
14360,14,2.621,2025-07-15 17:32:21.644,"{""source"": ""WS""}"
14361,17,2.578,2025-07-15 17:32:16.976,"{""source"": ""WS""}"
14362,10,15.88,2025-07-15 17:32:30.515,"{""source"": ""WS""}"
14363,4,0.19685,2025-07-15 17:32:31.31,"{""source"": ""WS""}"
14364,2,3064.9,2025-07-15 17:32:31.614,"{""source"": ""WS""}"
14365,6,2.9219,2025-07-15 17:32:31.688,"{""source"": ""WS""}"
14366,7,21.53,2025-07-15 17:32:31.726,"{""source"": ""WS""}"
14367,3,161.74,2025-07-15 17:32:31.403,"{""source"": ""WS""}"
14368,1,117297.99,2025-07-15 17:32:31.715,"{""source"": ""WS""}"
14369,19,4.027,2025-07-15 17:32:29.42,"{""source"": ""WS""}"
14370,13,4.617,2025-07-15 17:32:29.604,"{""source"": ""WS""}"
14371,14,2.62,2025-07-15 17:32:30.146,"{""source"": ""WS""}"
14372,17,2.578,2025-07-15 17:32:23.484,"{""source"": ""WS""}"
14373,15,0.454,2025-07-15 17:32:30.847,"{""source"": ""WS""}"
14374,11,0.3002,2025-07-15 17:32:30.742,"{""source"": ""WS""}"
14375,8,94.9,2025-07-15 17:32:29.194,"{""source"": ""WS""}"
14376,12,9.14,2025-07-15 17:32:30.146,"{""source"": ""WS""}"
14377,20,0.7369,2025-07-15 17:32:30.931,"{""source"": ""WS""}"
14378,18,18.5,2025-07-15 17:32:31.528,"{""source"": ""WS""}"
14379,6,2.9238,2025-07-15 17:32:40.756,"{""source"": ""WS""}"
14380,20,0.7368,2025-07-15 17:32:40.539,"{""source"": ""WS""}"
14381,10,15.89,2025-07-15 17:32:39.993,"{""source"": ""WS""}"
14382,11,0.3001,2025-07-15 17:32:41.077,"{""source"": ""WS""}"
14383,2,3065.98,2025-07-15 17:32:41.643,"{""source"": ""WS""}"
14384,12,9.148,2025-07-15 17:32:41.681,"{""source"": ""WS""}"
14385,3,161.84,2025-07-15 17:32:41.496,"{""source"": ""WS""}"
14386,8,94.92,2025-07-15 17:32:40.015,"{""source"": ""WS""}"
14387,1,117323.89,2025-07-15 17:32:41.062,"{""source"": ""WS""}"
14388,19,4.034,2025-07-15 17:32:41.67,"{""source"": ""WS""}"
14389,15,0.4543,2025-07-15 17:32:41.32,"{""source"": ""WS""}"
14390,7,21.53,2025-07-15 17:32:41.657,"{""source"": ""WS""}"
14391,18,18.52,2025-07-15 17:32:39.855,"{""source"": ""WS""}"
14392,4,0.19694,2025-07-15 17:32:41.275,"{""source"": ""WS""}"
14393,13,4.62,2025-07-15 17:32:41.633,"{""source"": ""WS""}"
14394,14,2.622,2025-07-15 17:32:41.631,"{""source"": ""WS""}"
14395,17,2.579,2025-07-15 17:32:40.899,"{""source"": ""WS""}"
14396,9,492.9,2025-07-15 17:32:39.817,"{""source"": ""WS""}"
14397,6,2.9255,2025-07-15 17:32:51.564,"{""source"": ""WS""}"
14398,7,21.54,2025-07-15 17:32:51.386,"{""source"": ""WS""}"
14399,11,0.3002,2025-07-15 17:32:51.173,"{""source"": ""WS""}"
14400,1,117346.48,2025-07-15 17:32:51.371,"{""source"": ""WS""}"
14401,12,9.149,2025-07-15 17:32:51.302,"{""source"": ""WS""}"
14402,2,3066.31,2025-07-15 17:32:51.587,"{""source"": ""WS""}"
14403,14,2.624,2025-07-15 17:32:50.6,"{""source"": ""WS""}"
14404,10,15.9,2025-07-15 17:32:51.384,"{""source"": ""WS""}"
14405,4,0.19706,2025-07-15 17:32:51.578,"{""source"": ""WS""}"
14406,20,0.737,2025-07-15 17:32:51.403,"{""source"": ""WS""}"
14407,8,94.94,2025-07-15 17:32:51.375,"{""source"": ""WS""}"
14408,15,0.4546,2025-07-15 17:32:51.064,"{""source"": ""WS""}"
14409,3,161.89,2025-07-15 17:32:51.435,"{""source"": ""WS""}"
14410,13,4.621,2025-07-15 17:32:47.689,"{""source"": ""WS""}"
14411,18,18.52,2025-07-15 17:32:51.388,"{""source"": ""WS""}"
14412,9,493,2025-07-15 17:32:46.202,"{""source"": ""WS""}"
14413,19,4.035,2025-07-15 17:32:51.376,"{""source"": ""WS""}"
14414,17,2.58,2025-07-15 17:32:51.368,"{""source"": ""WS""}"
14415,4,0.19694,2025-07-15 17:33:01.503,"{""source"": ""WS""}"
14416,2,3065.03,2025-07-15 17:33:02,"{""source"": ""WS""}"
14417,1,117288,2025-07-15 17:33:01.985,"{""source"": ""WS""}"
14418,14,2.623,2025-07-15 17:33:01.076,"{""source"": ""WS""}"
14419,8,94.85,2025-07-15 17:33:01.669,"{""source"": ""WS""}"
14420,6,2.9235,2025-07-15 17:33:01.477,"{""source"": ""WS""}"
14421,12,9.137,2025-07-15 17:33:01.453,"{""source"": ""WS""}"
14422,3,161.81,2025-07-15 17:33:01.896,"{""source"": ""WS""}"
14423,19,4.035,2025-07-15 17:33:01.492,"{""source"": ""WS""}"
14424,11,0.3002,2025-07-15 17:33:00.894,"{""source"": ""WS""}"
14425,7,21.54,2025-07-15 17:33:00.766,"{""source"": ""WS""}"
14426,20,0.7367,2025-07-15 17:33:01.458,"{""source"": ""WS""}"
14427,10,15.88,2025-07-15 17:33:01.537,"{""source"": ""WS""}"
14428,13,4.621,2025-07-15 17:33:01.453,"{""source"": ""WS""}"
14429,17,2.579,2025-07-15 17:33:01.403,"{""source"": ""WS""}"
14430,15,0.4543,2025-07-15 17:33:01.63,"{""source"": ""WS""}"
14431,9,492.9,2025-07-15 17:33:01.98,"{""source"": ""WS""}"
14432,1,117263.66,2025-07-15 17:33:12.069,"{""source"": ""WS""}"
14433,10,15.87,2025-07-15 17:33:04.464,"{""source"": ""WS""}"
14434,8,94.85,2025-07-15 17:33:11.16,"{""source"": ""WS""}"
14435,2,3065.2,2025-07-15 17:33:11.482,"{""source"": ""WS""}"
14436,4,0.19691,2025-07-15 17:33:11.782,"{""source"": ""WS""}"
14437,3,161.75,2025-07-15 17:33:11.99,"{""source"": ""WS""}"
14438,6,2.9243,2025-07-15 17:33:11.081,"{""source"": ""WS""}"
14439,19,4.035,2025-07-15 17:33:11.53,"{""source"": ""WS""}"
